scenario,theta_occ,theta_light,theta_plug
exp3_noise_missing,0.6790180432870352,1.1223620832806802,0.8470070498486058
exp3_noise_missing,0.8849040127725399,0.6833251351670163,0.699019477447244
exp3_noise_missing,0.6999785645251576,0.8971496593717915,0.8687855916913818
exp3_noise_missing,0.833056442145487,0.6275055107170723,0.742571108118755
exp3_noise_missing,0.9940477919270544,0.7008132916020043,0.9589967943372224
exp3_noise_missing,0.7317554668248092,0.7826053496373827,1.184353358813639
exp3_noise_missing,0.6039540590766792,0.703852469873794,0.9307895620577613
exp3_noise_missing,0.5751095262879035,0.7120066982841844,0.6958341474659789
exp3_noise_missing,0.6404331959761563,0.8022160979167565,0.9311853491288427
exp3_noise_missing,0.7480703683145411,0.8278571297922221,1.1352187781020326
exp3_noise_missing,0.7914343993561952,0.7052718389237921,0.8755721984032502
exp3_noise_missing,0.6205972847231488,1.252407020259599,0.8085359996367829
exp3_noise_missing,0.5919807858993846,0.7588291664694559,0.7725410312560609
exp3_noise_missing,0.7910122086723589,0.6350925852521566,0.7044805378684081
exp3_noise_missing,0.8230802699090376,0.6692401338338291,0.6202504437828935
exp3_noise_missing,0.565145655918564,0.8522342497877483,1.3615758688680741
exp3_noise_missing,0.6385448064141744,0.6047033037207492,1.2032393321605266
exp3_noise_missing,1.176795692138655,0.7896561792285792,0.8599792902734532
exp3_noise_missing,0.9002175453446049,0.601962027924949,0.7185180094381386
exp3_noise_missing,0.6991328893753516,0.7508758459404273,1.1366634611047595
exp3_noise_missing,0.8448590569237552,0.8782832692718774,0.7548881918357832
exp3_noise_missing,0.6964123117031131,0.7783269407753333,1.1503088499530525
exp3_noise_missing,1.0672417730758599,0.8356334457625694,1.3956049916099484
exp3_noise_missing,0.647563022757967,0.8872586122651193,0.9019289597086227
exp3_noise_missing,0.5407110972619871,1.144247392481976,0.6135183346556214
exp3_noise_missing,0.6635079388912908,1.131654164723897,1.160461190660684
exp3_noise_missing,0.6452131989647673,0.88848933484642,0.9027246508706321
exp3_noise_missing,1.3387686796569274,0.8076198824374531,1.4191113115163947
exp3_noise_missing,0.5248626558283518,0.7762016627430064,1.1846054440573643
exp3_noise_missing,0.742175427140324,0.6078968859292634,0.7715575146719602
exp3_noise_missing,0.5928146241928847,0.8598663044536266,1.213543762002628
exp3_noise_missing,0.7287175306742224,1.205037578151575,0.7023845986609909
exp3_noise_missing,0.967080552685554,0.6888287325897964,0.7365892269433929
exp3_noise_missing,0.7814249970468071,0.8756494414950505,0.6100330074794862
exp3_noise_missing,0.6068892684526949,1.2299241741705573,0.7951121376501462
exp3_noise_missing,0.6067107946880604,0.7607709418431705,0.7815387830554079
exp3_noise_missing,0.5450015598840089,0.8261807629178844,0.6494633833675804
exp3_noise_missing,0.6275822956153511,0.807680818685231,0.9251696006679029
exp3_noise_missing,0.7378871102839866,0.8474461560938907,0.6238445716018457
exp3_noise_missing,1.1107379424036499,0.9402089459801076,1.1725359193007274
exp3_noise_missing,0.5786144233481797,0.8059830749917375,0.6509070549643419
exp3_noise_missing,0.6693228082267106,1.1382662041590357,0.8853488332381463
exp3_noise_missing,0.7932439730545986,0.835941655878606,0.6240702755864591
exp3_noise_missing,0.7056093449312668,0.7546326077136466,1.1475176021179685
exp3_noise_missing,0.5697561666702077,0.8181506228967866,0.6178943950739325
exp3_noise_missing,0.68828719364908,0.6106043371088516,0.6854361287771282
exp3_noise_missing,0.9860983622288022,0.6554163076075744,0.9473391229605832
exp3_noise_missing,0.8372774838897326,0.8935248919218919,0.7842040423035607
exp3_noise_missing,0.9682875325304008,0.7066458273531788,0.9232720093762327
exp3_noise_missing,0.7102005840952661,0.7964909288401995,1.11303582012354
exp3_noise_missing,0.646072070616517,0.8554189768965387,0.7320178705497246
exp3_noise_missing,0.871614333504339,0.6621570712159673,0.6369961065709808
exp3_noise_missing,0.6372796461826259,0.8214291744730241,1.269038203464256
exp3_noise_missing,0.6320375912963349,0.8575083460633486,0.9488506584790687
exp3_noise_missing,0.5853176866954349,0.8428721613207799,1.2324136193239303
exp3_noise_missing,1.0632499951882735,0.8231247351543504,1.3854928823553936
exp3_noise_missing,0.9218482372885134,0.8390710894166715,0.7091324296419899
exp3_noise_missing,0.6559618999702358,1.393666169131616,0.9388260108313329
exp3_noise_missing,0.6090435500066218,0.5783648885748977,1.2429266392604317
exp3_noise_missing,0.5950636914093161,1.357283278165485,0.6273368756624463
exp3_noise_missing,0.7284784654705729,1.0443163851504083,0.7113954094491561
exp3_noise_missing,0.678952749895302,1.1714867054874247,0.8825186516380237
exp3_noise_missing,0.5789376165849597,0.7326790631698917,0.9261176916287751
exp3_noise_missing,0.7407149816968702,0.6269925630580285,0.7655518211033969
exp3_noise_missing,0.5261555949157544,0.933276676117502,1.1931325527138565
exp3_noise_missing,0.7033849193623125,0.6127799432774429,1.112865248153808
exp3_noise_missing,0.6002974222262193,1.3624868279115283,0.6691647156424508
exp3_noise_missing,0.6078779388115271,0.6956525546456801,0.9590957482652734
exp3_noise_missing,0.7188956549402452,0.778017801405369,1.1622627185536791
exp3_noise_missing,0.6878698579895737,1.38026969352407,0.9480564360905039
exp3_noise_missing,0.9893404998872104,0.8661609533474468,0.6675619045958618
exp3_noise_missing,0.929261953913628,0.8167648512474803,0.6913417353989177
exp3_noise_missing,0.859789078537092,0.9256025784796905,0.9628086685938274
exp3_noise_missing,0.5966346516343805,0.9544575777402573,0.7503785671081087
exp3_noise_missing,0.8005169589397845,0.6549415535711267,0.7178786442086904
exp3_noise_missing,0.5783688618513472,1.1774270039505672,0.7702996673536683
exp3_noise_missing,0.600905488220256,0.6889279201187637,0.7067593909086402
exp3_noise_missing,0.5892057822140206,0.913522835241754,0.7537658034371228
exp3_noise_missing,0.9424766410079775,1.080593652848619,0.6202491433109376
exp3_noise_missing,0.6478503450480413,0.6931019712536663,0.9880224835550344
exp3_noise_missing,0.8988459538393192,0.7458790914211934,0.7609058210792179
